Gid,Fid,Same_identity
100134457124618176367,1270579796,1
100135051470288626654,100001864493487,0
100135051470288626654,831138591,1
100138921687275575367,539266898,1
100145175962397810500,550539127,1
100145973160091701163,100002635828907,1
100145973160091701163,100002882779462,0
100148463991981706449,100003254376304,1
100148463991981706449,156801190,0
100154799306476713724,1495707613,1
100154799306476713724,910127,0
100156574576805615808,1631415772,1
100161912715184170415,502632672,1
100162521554003082798,1352675117,0
100162521554003082798,844050401,1
100162700310197993116,100001879381667,1
100168345301990862078,1503735399,1
100174154879807127300,1258089384,1
100174154879807127300,1348442147,0
100175152649593169806,1552990438,1
100183519723912146591,605111103,1
100184119930765497518,1538854624,1
100188194041160825202,100001448896822,1
100188194041160825202,100002070805281,0
100188194041160825202,100002168172263,0
100188194041160825202,100002595168108,0
100188194041160825202,100002940843177,0
100188194041160825202,1218413314,0
100188194041160825202,1357087524,0
100188194041160825202,1618257112,0
100188194041160825202,30801452,0
100188194041160825202,40800663,0
100188194041160825202,500047772,0
100188194041160825202,513715480,0
100188194041160825202,516030105,0
100188194041160825202,538510050,0
100188194041160825202,557287099,0
100188194041160825202,569752082,0
100188194041160825202,579399045,0
100188194041160825202,583605742,0
100188194041160825202,632646924,0
100188194041160825202,634232892,0
100188194041160825202,638092083,0
100188194041160825202,692796777,0
100188194041160825202,76400518,0
100188194041160825202,767158491,0
100188194041160825202,776068905,0
100188194041160825202,863700013,0
100189155501770326523,18700174,0
100189155501770326523,781045955,1
100190815447989170217,100001500376233,0
100190815447989170217,100002005222393,1
100194898140876255484,100002743022098,1
100194898140876255484,100003867852528,0
100196204237705577644,673912310,1
100200419576012353767,1369496978,0
100200419576012353767,691545095,1
100202706853835639703,1554258171,1
100202706853835639703,7400665,0
100207587164748210948,100003355464689,1
100210394279974124310,1811444677,1
100211981186593315455,809500617,1
100213018059486611749,100007122730598,1
100216346651799184625,100002360192816,1
100217179500500841090,100001635523567,1
100224063623803304469,100002483289757,1
100224063623803304469,100002641633738,0
100224063623803304469,1013013316,0
100224063623803304469,1224530292,0
100226713151068007462,1448297662,1
100227324810827117592,2611269,1
100229901336122685700,1630545258,1
100242674459999308103,100007417357316,1
100242762258602420880,554017006,1
100247653001270601428,1243371712,0
100247653001270601428,702113343,1
100251490125857063855,1205532258,0
100251490125857063855,1503249798,1
100265943769108735256,601581893,1
100266318279958969465,1080281298,1
100267496996943889807,1817365228,1
100267707230970472918,674263072,1
100268061803425101102,100001694886889,1
100268235827109001278,1710944735,1
100268884230318626231,1707144713,1
100269325530298504034,100004095692201,0
100269325530298504034,121507921,1
100271162429893002764,1295133040,1
100271162429893002764,1490744682,0
100274951722321746986,560933140,1
100275727946087763974,100005439996594,1
100275727946087763974,1253798769,0
100277049178603366684,100001798464249,0
100277049178603366684,100001859287872,1
100277049178603366684,1440327395,0
100278096077616904371,1087268990,1
100279715937330186108,100002382868083,0
100279715937330186108,100003783721315,1
100280588244912265639,601491628,1
100282053727669770538,1404486707,1
100282053727669770538,1554772599,0
100286366422779274918,100001784778556,1
100289891247138465597,1025857114,0
100289891247138465597,1249758758,1
100290253815736154685,100004310670866,1
100290253815736154685,1191843649,0
100290253815736154685,1226173153,0
100299709564161666586,827828757,1
100303769436308575468,584575462,1
100303887854433570367,754758922,1
100305420006532761837,100001529134433,1
100305420006532761837,100005104748047,0
100305420006532761837,1378274319,0
100305420006532761837,1483374485,0
100310226879669808514,566783208,1
100311689448866474231,1148520469,1
100313459970395839242,1309922557,1
100319632642200278015,622883433,1
100322198879678926680,730546756,1
100329436749913341798,100001851470731,1
100330535631039796962,100003400060620,0
100330535631039796962,4714183,1
100330867572762439820,100003511878039,1
100330867572762439820,38403185,0
100332370168357667836,100006478007404,1
100332593923962549573,1054237885,1
100332593923962549573,694052475,0
100335256846720858652,586050016,0
100335256846720858652,759534666,1
100335439914793102224,100002077086801,1
100342545103292379279,1528325249,0
100342545103292379279,517057335,1
100342545103292379279,635628135,0
100344943739145805941,1153377510,0
100344943739145805941,730197223,1
100344943739145805941,843645575,0
100350251071190587492,100003701056433,1
100351095756362474693,1031843676,1
100351095756362474693,1091551108,0
100351825011465526959,100001755277949,1
100351825011465526959,100002787137011,0
100356110806422434982,502232894,1
100358109014578002300,724843637,1
100360192776602071710,1310756578,1
100360916249031861569,100002188347214,0
100360916249031861569,100003163680885,1
100362034322570362108,47903368,1
100362034322570362108,628652250,0
100374689705281005144,100001452840327,1
100374689705281005144,1546953100,0
100374689705281005144,22619284,0
100374689705281005144,617083022,0
100375921174535275303,100003820144842,1
100375938817757903585,750569662,1
100376607128316403595,100001494871180,1
100376607128316403595,100003481972485,0
100377112145536830930,1049020105,1
100377112145536830930,695195774,0
100377127510860191039,1469127369,1
100377127510860191039,593302684,0
100377417213274555679,582870390,1
100378623235563292655,1422830819,1
100388894646262669610,1388122173,0
100388894646262669610,593129406,1
100404117267127279090,1355438851,1
100409793471007281941,621824127,1
100410158851120807045,1533056009,1
100418793880334001107,1380492557,0
100418793880334001107,1695593796,1
100418793880334001107,839127935,0
100419145620138429433,1269275623,1
100422130219618363609,100001496484001,1
100422130219618363609,100002382868083,0
100422130219618363609,680669174,0
100426023884795256918,1534828329,1
100427185035065489038,100007109641965,1
100427185035065489038,574223309,0
100427464352016646938,100003350375905,1
100427464352016646938,100003684098033,0
100427464352016646938,100006486196636,0
100427464352016646938,1046530232,0
100427464352016646938,1121230120,0
100427464352016646938,1156092264,0
100427464352016646938,1165324821,0
100427464352016646938,1224948820,0
100427464352016646938,122613543,0
100427464352016646938,1231569297,0
100427464352016646938,1296165701,0
100427464352016646938,1344819875,0
100427464352016646938,1368383699,0
100427464352016646938,1376264882,0
100427464352016646938,1380492557,0
100427464352016646938,1442706469,0
100427464352016646938,1476557927,0
100427464352016646938,1495941866,0
100427464352016646938,1536782281,0
100427464352016646938,1552580624,0
100427464352016646938,1631415772,0
100427464352016646938,1645281222,0
100427464352016646938,1662154048,0
100427464352016646938,1681883503,0
100427464352016646938,1712548764,0
100427464352016646938,227300455,0
100427464352016646938,28703022,0
100427464352016646938,30109296,0
100427464352016646938,501628230,0
100427464352016646938,509825961,0
100427464352016646938,523087064,0
100427464352016646938,526327546,0
100427464352016646938,560926043,0
100427464352016646938,577560276,0
100427464352016646938,582984224,0
100427464352016646938,586016392,0
100427464352016646938,596159210,0
100427464352016646938,602779007,0
100427464352016646938,615466658,0
100427464352016646938,626441348,0
100427464352016646938,631053661,0
100427464352016646938,675282571,0
100427464352016646938,687654281,0
100427464352016646938,786798355,0
100431611966490513876,528312527,1
100435490218017249060,100002010849137,1
100435490218017249060,100002302277006,0
100435490218017249060,100004791306071,0
100435490218017249060,1025900041,0
100435490218017249060,1294651389,0
100435490218017249060,594595171,0
100435490218017249060,853794799,0
100437434449890383420,557826570,1
100440758470641315034,100002117742151,1
100440758470641315034,1474844418,0
100440758470641315034,1712548764,0
100440758470641315034,193600677,0
100440758470641315034,785863185,0
100441545237375836705,1683585924,0
100441545237375836705,601652679,1
100451075044319900352,1626372160,1
100451681462995538291,20401667,1
100457163324020256250,501571825,1
100457163324020256250,681840179,0
100468409733985432263,100003379434217,1
100468409733985432263,1476557927,0
100473637538228325139,15208666,1
100474262673988006786,1284311238,1
100474262673988006786,634353811,0
100474262673988006786,744013849,0
100475462596741445572,611578704,1
100475462596741445572,8851775,0
100477726332166660860,13712450,0
100477726332166660860,54202495,1
100477726332166660860,604044363,0
100477726332166660860,829750174,0
100485632026157233303,100002988733672,1
100485632026157233303,100007909830758,0
100485632026157233303,1351667103,0
100485632026157233303,759772867,0
100496508106913034522,512171836,1
100499194902816750585,12801897,0
100499194902816750585,1744492780,1
100500746260428492507,507577042,0
100500746260428492507,649158391,1
100500833862471127633,672448806,1
100504679261905339405,100001913336139,0
100504679261905339405,1300909161,1
100512674534368201463,569752082,1
100513357832298758983,1309916544,0
100513357832298758983,1333582983,1
100515689427191582704,1278112788,1
100515689427191582704,633451338,0
100515694818433926897,1512532892,1
100515694818433926897,575832592,0
100515694818433926897,733521403,0
100518787091882214378,100002235381664,0
100518787091882214378,1590223380,1
100518787091882214378,703908548,0
100519826574872825696,1672046955,1
100519826574872825696,881655054,0
100526630260136710191,579530279,1
100539258330377540976,1513670623,1
100542984405963106964,100003532059843,1
100547328389866574780,100002220549844,1
100552302195429887208,740168334,1
100553708019037387370,1547031067,1
100555962032587450398,593763701,1
100564661717411665569,100001427184189,1
100564661717411665569,100003817934037,0
100564661717411665569,100008124930439,0
100564661717411665569,1602079155,0
100564661717411665569,591984699,0
100564661717411665569,704081161,0
100564661717411665569,710704663,0
100569147662153179684,1489096749,1
100569667204937534241,1109756983,1
100569667204937534241,1564984896,0
100569667204937534241,208767,0
100575009382612998806,315945,1
100576588880812892796,100005081648456,1
100577963338794107772,1290701578,1
100579647238116959289,1040863690,1
100582805174059067426,1573324278,1
100584561640938211081,1078399487,1
100589186466840736949,1316537512,0
100589186466840736949,703908548,1
100589216447488909773,1280033847,1
100589216447488909773,767979624,0
100592057854182244276,678463111,1
100596507292612975406,100001633843760,0
100596507292612975406,100002306611030,1
100596507292612975406,1259720584,0
100609620621812987271,545622543,0
100609620621812987271,592309357,1
100609620621812987271,604130281,0
100609620621812987271,6846415,0
100613350690523127780,1588539343,1
100618812276456675287,100002594659011,1
100618812276456675287,654585776,0
100631407006723924902,100003760456630,1
100631407006723924902,100005540951862,0
100631407006723924902,582870390,0
100637308447782926758,100004712732500,1
100637308447782926758,1234538532,0
100637854839950625033,1603117550,1
100649399110500212728,1517596055,1
100650722038059037975,100001342432367,1
100654772274917527603,1528141989,1
100654772274917527603,1640662907,0
100654772274917527603,518215235,0
100657972266413652430,1609732970,1
100657972266413652430,659882642,0
100658527221560926341,1654606243,1
100658703167028227907,100003873655478,1
100658703167028227907,558900456,0
100667970674664328574,1070680749,1
100667970674664328574,1372268910,0
100668510574425444728,707665057,1
100670921756606001572,649240166,1
100670921756606001572,735567447,0
100671189232323742722,1322035510,1
100678729684242858049,1103777065,1
100682195367119155785,1629903081,1
100682838801076599110,1281834039,1
100682980590193613486,1638960058,1
100684934474548111485,100001792948445,1
100686899501073347607,100001355809705,1
100688485131398322787,1374875404,1
100692537645413398001,100003734687462,1
100692537645413398001,1045460077,0
100696405147747359300,680925047,1
100696906473613755347,1476562651,1
100699560707576308767,775987725,1
100709825384988807499,1209641077,1
100713043690405795372,1281792287,0
100713043690405795372,687184235,1
100716977602077447415,871435206,1
100721083793746750803,1257623581,1
100727296620553570436,682334189,1
100728195821833525683,100005526344447,1
100731462825324596079,100001926938149,1
100731462825324596079,100002639880706,0
100731462825324596079,100002824716191,0
100731462825324596079,100003196640299,0
100731462825324596079,100003570945966,0
100731462825324596079,1246642966,0
100731462825324596079,1316795768,0
100731462825324596079,1710357193,0
100731462825324596079,1815457499,0
100731462825324596079,558979523,0
100731462825324596079,592994991,0
100736743977892287033,1071993124,1
100738666590329119299,503402215,1
100741492487783544421,100006162793941,0
100741492487783544421,620440674,1
100744038039364460625,100004662422155,1
100744038039364460625,100006311160160,0
100744990551889873296,1406854823,1
100746209022372906016,100001486033473,0
100746209022372906016,100003096685470,1
100749814651019342388,100002488845902,0
100749814651019342388,1611731889,1
100750445402071005381,572631190,1
100752641383501785611,625455182,1
100756713256073599205,1677276130,1
100756713256073599205,633493654,0
100764161562260121724,594595171,1
100766137662191450661,732836092,1
100770552509049666203,100002597866580,1
100770552509049666203,100003166303081,0
100772596748927133308,100005973041710,1
100775816957418299020,100005302812135,0
100775816957418299020,1363274002,1
100779359046141904626,735757920,0
100779359046141904626,823129543,1
100780559767039015769,100001321344031,1
100780559767039015769,1512398974,0
100782413784936862982,684760035,1
100791152254604242614,100006904144235,0
100791152254604242614,1779902062,1
100792989522888240591,1491852945,1
100793247891359312472,100001987241552,1
100793247891359312472,1192818032,0
100794164794870044564,100003461882696,1
100796648084818208611,70305070,1
100796852133943939100,1273096359,1
100798202901908820825,1221863686,1
100798202901908820825,803435191,0
100798720342100470788,1142535932,1
100799528429863118375,100007473694013,1
100803589332079411294,1108890645,1
100811246848352649310,1345770916,1
100813676358082856176,10024730,1
100823208300188438701,100001836073045,1
100823208300188438701,1310218570,0
100826620354532895135,100007201505243,1
100826620354532895135,1058445266,0
100828209572072584041,665317830,1
100830517790175877306,594938467,1
100843413086376265513,1276446405,1
100844541864651369870,100004161841630,1
100844541864651369870,520393480,0
100844670592141128704,100001660219419,1
100844670592141128704,1111044547,0
100844670592141128704,546461181,0
100845033713176094054,781045955,0
100845033713176094054,801082295,1
100847304444921632444,100004706011723,1
100847304444921632444,1240681612,0
100848829034200047914,100001436322951,1
100848829034200047914,100001859766218,0
100848829034200047914,1311781740,0
100848829034200047914,28107951,0
100848829034200047914,635447604,0
100848829034200047914,674251947,0
100848829034200047914,759772867,0
100849900629940061592,100001452019843,0
100849900629940061592,100006904144235,1
100861075586064762371,527091902,1
100866472438805305138,100003054932427,1
100868466940543586779,100003523163704,1
100869476637543672672,1522113238,0
100869476637543672672,1737199561,1
100869476637543672672,771138319,0
100870814330785101888,1655312932,1
100878992824811021432,100001545909195,1
100880254775109806339,100001602495195,1
100885420044255408222,100002467048268,1
100887850216507453426,100004714325107,1
100887850216507453426,100007266031421,0
100888600767374344687,100002187401246,1
100900002327076901256,100003479349250,0
100900002327076901256,1562185926,1
100901983813272918735,100002056389651,0
100901983813272918735,529940044,1
100901983813272918735,556421398,0
100903193547910677664,749297424,1
100905014625711167781,100002797817835,1
100906263275099522183,100003986231628,1
100907223470128561025,600525492,1
100908318125401571608,713818451,1
100908668412225952857,1298602699,1
100909361165485110236,1096831345,0
100909361165485110236,587667748,1
100912440959687685841,617844520,1
100916444362695661919,1067184250,1
100918085003380139307,1538610850,1
100918085003380139307,705124451,0
100918718201708009877,1379906618,0
100918718201708009877,1640662907,1
100924482376000700928,1246642966,0
100924482376000700928,1561746464,1
100924482376000700928,599681203,0
100931366027112216036,1461511652,1
100935021354861879334,501609026,1
100938590075440775919,509078439,1
100939421433315271998,1523770893,1
100943587207748061742,506844363,0
100943587207748061742,514947938,1
100944249918937758563,4203603,1
100945587300756140931,100005760962964,1
100945587300756140931,1250078555,0
100945587300756140931,1426763968,0
100945587300756140931,1603061395,0
100945587300756140931,1636372169,0
100945587300756140931,1696047392,0
100945587300756140931,1762044590,0
100945587300756140931,549435970,0
100945587300756140931,577765259,0
100945587300756140931,691666085,0
100945587300756140931,729804881,0
100946738420132242222,100006779921334,1
100956131940020216790,100001596180233,1
100956131940020216790,100002940843177,0
100956131940020216790,100004060644849,0
100960833551425467414,100006507673609,1
100961776517382423865,100001424901245,0
100961776517382423865,776558134,1
100964794805021499465,1457059042,1
100964794805021499465,621078898,0
100967235255850035545,100004686303703,1
100969234957369252857,70002387,1
100969234957369252857,823088360,0
100971139742829117742,100001811288178,1
100971139742829117742,100006327584424,0
100971139742829117742,1552580624,0
100971139742829117742,547355822,0
100981125736843921583,1081219232,1
100985716362876199174,1413420063,1
100992707299562846962,703341769,1
100996629216884956537,1519018239,1
100996947460155172284,100005124971177,1
100996947460155172284,1599199435,0
100996947460155172284,664654415,0
100998456797669968687,1755656014,1
101001330011807843946,1226531767,1
101002143605563953493,1095027590,1
101002143605563953493,503358232,0
101002586164193748181,553478749,1
101008102248355397697,1063760803,0
101008102248355397697,690212731,0
101008102248355397697,837344555,1
101010679589930601042,1341277767,1
101012271545678549366,100001704561644,0
101012271545678549366,100002022906058,0
101012271545678549366,1298938297,1
101014040069263602893,1813163075,1
101014040069263602893,579315170,0
101017079368556281561,579399045,1
101017650111575483709,100004489813448,1
101025330714802048105,100005675349865,1
101025330714802048105,1748510794,0
101027635229191922920,571118172,1
101038631216597760766,504477529,0
101038631216597760766,538100036,1
101038631216597760766,588918754,0
101038631216597760766,615201271,0
101041970389312013155,100001470160768,1
101041970389312013155,100004750355458,0
101046827900586847051,1034145108,1
101046827900586847051,1106364999,0
101054247840964423118,1385178958,1
101056246227600588903,514935748,1
101058187151830340588,100002548695786,1
101058187151830340588,1737199561,0
101058463383362745978,1046151819,1
101060811765305820200,100007117363367,0
101060811765305820200,1471003496,0
101060811765305820200,641099508,1
101061623740323724666,1297395566,0
101061623740323724666,47903368,0
101061623740323724666,818430391,1
101067732185767959431,100001811268042,0
101067732185767959431,40106953,1
101073611410624952776,1412324812,1
101074701861400950989,1635410918,1
101077263742189644097,704310185,1
101079678347797920511,681347625,1
101080710509623048828,1039092562,1
101085261751994848175,1413302736,1
101089843520348193294,1174940899,0
101089843520348193294,1797858397,1
101089843520348193294,735567447,0
101093524926482035287,620712643,1
101097749432088948552,100001478096768,1
101097749432088948552,100002403007706,0
101097749432088948552,100002620335133,0
101100378948432775577,598165052,1
101104076616568393875,100001677326906,1
101106273437727097359,582669040,1
101107356884633745406,100001841838615,1
101107895626302974091,100001685371110,1
101107895626302974091,100003222264502,0
101107895626302974091,1035891665,0
101107895626302974091,1045829769,0
101107895626302974091,1064451984,0
101107895626302974091,1128368781,0
101107895626302974091,1268272443,0
101107895626302974091,1526149361,0
101107895626302974091,1654367893,0
101107895626302974091,563129069,0
101107895626302974091,635219527,0
101107895626302974091,641176754,0
101107895626302974091,686518658,0
101107895626302974091,831138591,0
101107895626302974091,846330084,0
101110043015110625021,100006251887256,0
101110043015110625021,664859821,1
101112638011416558643,559850614,1
101113807159035340281,16711206,1
101115636883373057680,1740976577,1
101115636883373057680,655604827,0
101118419422485092918,100001409754159,1
101118419422485092918,100002411113416,0
101118419422485092918,100003755671702,0
101118419422485092918,100005302960273,0
101118419422485092918,1471254905,0
101118419422485092918,517685746,0
101118419422485092918,70305070,0
101118419422485092918,834740788,0
101119435572913515694,526269972,0
101119435572913515694,575535636,1
101121761987999342887,669376138,1
101122487865282532851,744013849,1
101125919526743574875,100005851112911,0
101125919526743574875,1397952105,1
101125919526743574875,709555158,0
101130124303052875694,100002701143582,0
101130124303052875694,1043504408,1
101134705810703667469,1017176800,1
101134705810703667469,1087666269,0
101134705810703667469,1170462569,0
101134705810703667469,1217403014,0
101134705810703667469,13806809,0
101134705810703667469,1478646989,0
101134705810703667469,1800655950,0
101134705810703667469,26520314,0
101134705810703667469,604947651,0
101134705810703667469,651943574,0
101134705810703667469,842565858,0
101135798180541850164,100001482025657,1
101142643366903305958,100001565281395,1
101143269337243935939,100007417470120,1
101143269337243935939,548650706,0
101147721025699609931,100003696773964,1
101147721025699609931,1552580624,0
101147721025699609931,4714183,0
101149089605137085060,579434540,1
101151392274781447100,100004065380573,1
101151392274781447100,1380492557,0
101152975270354150024,100001466347174,1
101152975270354150024,100002043748038,0
101152975270354150024,100003476151455,0
101152975270354150024,100003531804976,0
101152975270354150024,100004598500561,0
101152975270354150024,100008113243769,0
101152975270354150024,1334238728,0
101152975270354150024,1443909138,0
101152975270354150024,668865461,0
101152975270354150024,701851732,0
101158469288827723521,100007174352245,1
101158469288827723521,814807718,0
101159596584895134873,1067351675,1
101162977401980631819,100001572695859,0
101162977401980631819,779102941,1
101165712108002638036,100003684860924,1
101165712108002638036,521203812,0
101170032791121420550,586769457,1
101170300629694114650,100006410790102,1
101170300629694114650,1397353011,0
101172901714207769398,656446273,1
101175784873956524615,100001485289000,1
101175784873956524615,561988301,0
101175784873956524615,881860458,0
101188821865142439476,100001668827886,1
101194921048908133203,1141879485,0
101194921048908133203,1459875837,1
101200986202804542301,1568959206,1
101204844050117606146,100001831884339,1
101204844050117606146,1323014963,0
101212362206091337058,1086637413,1
101212362206091337058,1417830077,0
101213376264980766624,1440576555,1
101218971157878817451,690415847,1
101224918728102297862,100002840277593,0
101224918728102297862,1514133481,1
101240730060771070877,1180751955,1
101244301780031718657,1561702678,1
101248462732686902700,1712154592,1
101250657547908526892,1006417143,0
101250657547908526892,1656102950,1
101256391388253462372,100004332211329,1
101257594475652339225,16714676,1
101257594475652339225,525097375,0
101266724657821260846,100002073282679,1
101266724657821260846,1417249791,0
101266724657821260846,33701047,0
101270376371196826695,1255355053,1
101273579542083374757,1146342294,0
101273579542083374757,1457390840,1
101273579542083374757,1559139028,0
101273579542083374757,1607622473,0
101275576010867432336,1330204944,1
101275639841797431119,100004110374210,0
101275639841797431119,1101806395,0
101275639841797431119,1482584297,1
101278483893127156444,1573756782,1
101281998803760472382,1511806945,1
101283403386834118959,100001955555161,1
101285417312394749706,100001991467026,1
101285417312394749706,100002691432143,0
101285417312394749706,1438470175,0
101290424260367488845,159900300,0
101290424260367488845,501386350,1
101292795711619197464,100002181493256,1
101300099597773547460,786325863,1
101301608593362320497,100002110453617,1
101306509901854840301,100001427184189,0
101306509901854840301,512591696,1
101307720657073746960,627898670,1
101312209030562892109,1261634247,1
101316073514044722783,561988301,1
101316073514044722783,586664271,0
101316073514044722783,717181750,0
101317258401784747343,673580331,1
101317280376363133124,100002489830640,1
101317280376363133124,401012,0
101319513068294734890,30105465,1
101320813013415808071,683056448,1
101321683880780588157,100001486033473,1
101321683880780588157,100006559928268,0
101321683880780588157,1261634247,0
101321683880780588157,1269515030,0
101321683880780588157,689970959,0
101321683880780588157,748420768,0
101331972152407930851,1131067091,1
101331972152407930851,605752983,0
101339041541979291522,100001647574817,1
101339041541979291522,100003162309646,0
101339041541979291522,100006746711342,0
101339041541979291522,100006904001193,0
101339041541979291522,1162127938,0
101339041541979291522,1417830077,0
101339041541979291522,1490250250,0
101339041541979291522,1490458330,0
101339041541979291522,1812162115,0
101339041541979291522,1835026303,0
101339041541979291522,40307644,0
101339041541979291522,541972647,0
101339041541979291522,552615625,0
101339041541979291522,614277971,0
101339041541979291522,631488388,0
101339041541979291522,634123981,0
101339041541979291522,666945570,0
101339041541979291522,705972118,0
101339041541979291522,721445952,0
101339041541979291522,774356317,0
101339041541979291522,801082295,0
101341238562369709978,1419637727,1
101341238562369709978,15102199,0
101341238562369709978,782943688,0
101347335905265377717,1040891327,1
101348552741776950120,100002873944409,1
101355807990357454325,648195999,1
101355807990357454325,729268516,0
101356180136991410963,100001780743136,1
101356180136991410963,100002113476070,0
101356180136991410963,100002167043141,0
101356180136991410963,100002336622277,0
101356180136991410963,100002406006587,0
101356180136991410963,100002483289757,0
101356180136991410963,100002590114088,0
101356180136991410963,100002641633738,0
101356180136991410963,100002971503258,0
101356180136991410963,100003358969947,0
101356180136991410963,100003696773964,0
101356180136991410963,100004425875891,0
101356180136991410963,1227825215,0
101356180136991410963,1541242272,0
101356180136991410963,1644256930,0
101356180136991410963,1814915279,0
101359464961816469831,100001859766218,1
101362830464048246914,1593034285,0
101362830464048246914,664422394,1
101366610588104627441,1762014958,1
101369196606391336036,100002208888067,0
101369196606391336036,1230213844,1
101370887007478367289,100001492727283,1
101370887007478367289,1252863974,0
101370887007478367289,729804881,0
101372944301004089479,569721444,1
101376124128744074846,1720549856,1
101376168706047204953,528599261,1
101376168706047204953,79602580,0
101378827314553394736,1310218570,1
101381859304499006775,1084678354,1
101381859304499006775,521182389,0
101384782260178533174,1466927515,1
101387816305910617026,570560106,1
101389604486343334433,1794012192,1
101390761537921114815,100002352645115,0
101390761537921114815,1419637727,0
101390761537921114815,1515940944,1
101390761537921114815,836434703,0
101391595515402551852,100001864493487,0
101391595515402551852,100002351196884,0
101391595515402551852,725802927,1
101394503087099242953,100006518800911,1
101396108761418117631,100002027233769,1
101410894255593002330,1198961715,1
101410894255593002330,1311781740,0
101410894255593002330,625007720,0
101412552772757972948,1019010049,1
101412552772757972948,639737316,0
101415529169117323515,1431829421,1
101415774587278679577,546461181,1
101415866249319946476,1402480353,1
101418508788492323658,615914358,1
101418741162078556228,1655966619,1
101418741162078556228,1797793302,0
101426890933013737821,1359109454,1
101427312038780696480,1017176800,0
101427312038780696480,1633595137,1
101432304912526812588,100003479349250,1
101434831457823551334,1025184250,1
101435828216462366863,100002948428622,0
101435828216462366863,1223760348,1
101436796627723086027,662701808,1
101440573359597809913,100003999497519,1
101451270813872394800,1013013316,1
101451270813872394800,669963134,0
101455176342916143310,100006989109203,0
101455176342916143310,1529951380,1
101462596910483603222,100002169687787,0
101462596910483603222,1364316001,1
101471783353944236028,829750174,1
101472252775929687248,1095594409,1
101475467576111990841,1319796649,1
101478553235090632917,606897644,1
101478692272833729216,100001851214842,0
101478692272833729216,516045255,1
101480709427812833270,1428733727,1
101480709427812833270,628203956,0
101481930297531555915,1599604511,1
101493042823852415248,1293104949,1
101496835575874561698,1034873328,0
101496835575874561698,1606975860,1
101499342983549482233,1367508134,1
101499342983549482233,1369661870,0
101501117063110277112,100003283356196,0
101501117063110277112,1174400474,1
101501117063110277112,600031288,0
101505502157329797372,100001781011300,1
101509642150281359653,1014470005,1
101509642150281359653,30105465,0
101510626044949377648,1604286069,1
101510766766057185349,1317380467,0
101510766766057185349,1544590077,1
101511051000675111539,100001683159009,1
101511051000675111539,100002415522458,0
101511051000675111539,1406828268,0
101511051000675111539,1512398974,0
101513812910112144772,599149052,1
101520616021059843955,1465790011,1
101521317734328757689,100001674290833,1
101524269459571825585,1516844951,1
101527678684531985240,100002284056186,1
101531067812987189751,100002033622327,1
101531067812987189751,1370204768,0
101531747119656138226,100003586717473,1
101532923049066862487,545622543,1
101533151997694672313,71004378,1
101535233412710422865,100001434505406,1
101535233412710422865,43700590,0
101535441551325717026,587747925,0
101535441551325717026,661266061,1
101539003629897156219,1034873328,1
101541012017928495957,22225836,0
101541012017928495957,504378816,1
101541012017928495957,739671562,0
101551737436122618635,503917922,1
101560496957756828709,100002749869943,1
101560887077607786688,100001932097710,1
101560887077607786688,732742435,0
101567646809476646749,1286477309,1
101567646809476646749,1701263413,0
101571067445633080170,100001317506438,1
101571067445633080170,714164748,0
